,ACC.NS,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,PNB.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
BPCL.NS,0.0001650493817099725,0.00020379009222937737,0.00017638520750576917,9.502115634883625e-05,0.00018938550856255877,0.0001137615578108567,0.00024665871837061296,0.00011258567823863593,0.0002884974339701999,0.00015303061560117932,0.00045825923574231687,5.7044820358197854e-05,0.00020315736043229128,7.642450662039169e-05,0.00024422134450358465,0.0001822216129982361,9.78976133518203e-05,0.0001259446546326848,0.00012623958002962047,0.00022684292567194323,7.707016198629165e-05,0.0001519916552962349,0.0002049408394397764,0.00010276463390023473,0.00010656462436711589,0.0001049108583190317,0.00017001305568901576,9.658098667909306e-05,0.00016430295977408837,0.00013656169370712435,0.00018324691641262528,0.00023294033430802088,0.00021491517386899007,0.0001576667625343356,0.00016405742343615404,0.00021901625844681537,0.00010956705866705772,0.00020719357481486145,0.0002135203866819889,9.652620007874695e-05,0.00013256877531654836,0.00015498887298509223,0.00020632351543578605,0.00011721915196117126,0.0001912252078619922
CIPLA.NS,5.591505558756869e-05,6.082780210420291e-05,5.7892470289583834e-05,4.4949559777865465e-05,6.22706142651466e-05,5.291525240019036e-05,5.015856154699932e-05,6.607887983470116e-05,7.980667712545563e-05,5.1696601515843714e-05,5.7044820358197854e-05,0.0003054716567897748,5.3127122940680586e-05,0.00013343146493784928,5.0462636712111155e-05,8.070439095471715e-05,6.0487944682785054e-05,2.7333895466342882e-05,5.870810390537534e-05,9.129025102344231e-05,4.632658488631617e-05,4.415178717547835e-05,6.279146815142223e-05,6.268390255840018e-05,5.033072147412125e-05,4.7076710083884536e-05,5.854117486543642e-05,0.00017783841761895354,9.853830733391263e-05,5.530525186299051e-05,6.099807547383958e-05,5.5719495578062514e-05,4.007450115279138e-05,5.2641140576257245e-05,4.447420216210138e-05,4.4252519296579326e-05,0.00014019240326072738,6.215369590451991e-05,7.513842956415504e-05,5.643850471581886e-05,7.037811436806224e-05,5.041148010279914e-05,7.750625927329714e-05,6.472589978720957e-05,4.95062067581102e-05
COALINDIA.NS,0.0001336984048930099,0.00020570833883441363,0.00014107615589405801,4.896054931499873e-05,0.000165697636796669,8.801031106804791e-05,0.00023975631036093225,8.162442666206073e-05,0.00033326132969110515,0.00014257160137190684,0.00020315736043229128,5.3127122940680586e-05,0.0004270687701274912,6.095529161404661e-05,0.00024073968247798332,0.00013321574646093297,9.982743357478497e-05,8.472397401100662e-05,0.00010780616938531509,0.00024792984631213873,2.97549683851014e-05,0.00012689546157741087,0.00017022607761426212,7.189715377501576e-05,0.00010441655780806636,8.956055748542697e-05,0.0001467077296318241,8.954229140395567e-05,0.00012725225360262,0.00010680777441823009,0.00021577745353856925,0.00028418274735023016,0.00022859500449697956,0.00015128829573970263,0.00014397570405181895,0.00018508489535135598,8.254010006934668e-05,0.000244308248108162,0.0002416119562969409,7.196837201966152e-05,0.00010758320307909804,0.00010063290421676636,0.0002636681380477049,0.00010841204529568314,0.0002410872166625664
DRREDDY.NS,6.534570315698365e-05,7.124458907555184e-05,6.117264189675694e-05,6.396264622265931e-05,6.955860377396956e-05,6.344071427584599e-05,4.097742120137244e-05,6.196817970076779e-05,9.325303848778122e-05,6.0698498106764366e-05,7.642450662039169e-05,0.00013343146493784928,6.095529161404661e-05,0.00025713549500006776,7.648555627580246e-05,9.552582152966577e-05,7.978627969659147e-05,4.274999315479966e-05,6.806538336243295e-05,0.00010232270840126445,7.575576049032881e-05,5.398059873910169e-05,6.582516397282784e-05,7.917369814432911e-05,4.810350735463698e-05,4.409995028296964e-05,6.149205221136755e-05,0.00012436035486198947,7.784129543425282e-05,6.123666720222249e-05,6.577755881171509e-05,6.628826028155258e-05,3.7656774630674275e-05,5.2187099208989616e-05,7.867762736116144e-05,5.534227174810641e-05,0.00011477355186581918,7.345050752211172e-05,8.420930980698285e-05,6.388112734397097e-05,9.205256260348643e-05,8.089860581962928e-05,7.514764701892594e-05,9.21221563766859e-05,8.906918418319151e-05
GAIL.NS,0.0001657949320117349,0.0001998090457933864,0.00017540665011404606,5.359177658643858e-05,0.00015679236227348126,0.0001060399687587283,0.0002486371023278147,0.00010688416809765057,0.0003296573025453259,0.0001455069867875038,0.00024422134450358465,5.0462636712111155e-05,0.00024073968247798332,7.648555627580246e-05,0.0005131550743041886,0.00015204377430330082,0.00010763055179048544,9.468777908936409e-05,0.0001221814581704191,0.0002614555455424658,4.331718071773164e-05,0.00013305239986731484,0.00018348343841356624,8.275118230343593e-05,0.00011600619684788279,9.466893127399178e-05,0.00015848106918156727,8.733398484182789e-05,0.00015459743355193984,0.00012186178967262669,0.00021492957433774367,0.00033698179806599255,0.00023367474244838043,0.00017877104308209292,0.00015040715535893508,0.00020608572429156098,9.637631336625428e-05,0.0002619554915693422,0.000259407238279557,8.447874300138484e-05,0.00012460675370380489,0.00013822697988700075,0.00027873624862498965,0.00011888656705650861,0.00025372864625557644
GRASIM.NS,0.000195983415264523,0.00021372340710351643,0.00020806759079952848,0.00012316264169627642,0.000233492409465792,0.00013000763068514345,0.00021082159522391733,0.00015486193797764668,0.00024282549804995648,0.00016338027099180018,0.0001822216129982361,8.070439095471715e-05,0.00013321574646093297,9.552582152966577e-05,0.00015204377430330082,0.0003713024842414548,0.0001019898892295742,0.00015469650961292332,0.0001472862108981568,0.00026863749199792884,9.67506951062293e-05,0.00019782669094281716,0.00024882439645015176,0.00010927425871417272,0.00011194682505899405,0.0001465458526991486,0.00017824396437887422,9.05348307429486e-05,0.00018786123048873638,0.00016967458264976085,0.0001396949938536938,0.00015350607882929986,0.00016624766099661826,0.00011923158652758011,0.00015595754741266798,0.00021049691634078996,0.00012119274288899584,0.0001965896101243518,0.0002389926464208509,0.00010164648937734497,0.00013882784153550836,0.000222148792688476,0.00022217361944163637,0.00011538219944869501,0.00021771569160701599
HCLTECH.NS,9.30832928882619e-05,0.0001307678419537624,9.059669345289676e-05,7.932055439214813e-05,0.0001066408661183392,7.791652193374219e-05,9.671727971067567e-05,8.765255363070718e-05,0.00011386667076151923,0.00010964220042794516,9.78976133518203e-05,6.0487944682785054e-05,9.982743357478497e-05,7.978627969659147e-05,0.00010763055179048544,0.0001019898892295742,0.0003050277682100044,8.795896987224538e-05,9.347914861100517e-05,0.00018150613640576354,8.191667012064004e-05,0.00010327136305277072,0.00012173301119503249,0.00021137398223134647,6.425467715532626e-05,8.716689145519018e-05,9.821658926689866e-05,7.613403481411544e-05,0.00011186082100037665,0.00010721245887028488,8.831868274416905e-05,0.00012097292738518412,9.564820991449048e-05,6.14978765496141e-05,0.00012168779181614766,9.63681046238205e-05,8.211996014631924e-05,0.00011994200876717858,0.00014035916068467764,0.00017371802102275508,0.00021956565226824285,0.00011230848522152187,0.00014594416770497283,0.00019704602109731447,0.00014888824691450063
HDFCBANK.NS,0.00012115110982106777,0.00016772155612007798,0.00012057022378253386,8.695632826603538e-05,0.00021290235972576217,0.00010935733221040342,0.0001729502922343542,0.00010849548931119902,0.00015181846551108467,0.0001358803673253433,0.0001259446546326848,2.7333895466342882e-05,8.472397401100662e-05,4.274999315479966e-05,9.468777908936409e-05,0.00015469650961292332,8.795896987224538e-05,0.0002947495790796461,0.0001213276338693165,0.00018107733172252806,6.296359852720111e-05,0.00021941669339048481,0.00024917517671252024,0.00010774024067894687,8.118853306973553e-05,0.0001943247239011767,0.0001541996124611105,3.902721662676102e-05,0.00015608572279275963,0.00013565062475248696,0.00010067031513866253,8.567706589649087e-05,0.00013562096144604092,8.585673508398983e-05,0.0001419763987828597,0.00018710961638937625,7.315318449926826e-05,0.00013523872636141747,0.00015625267046219288,8.306270416292479e-05,0.00010157442933766662,0.0001326827686140083,0.00014648683051079228,9.390146584144567e-05,0.0001484518612243138
HEROMOTOCO.NS,0.00012572757433056605,0.0001507822746027909,0.00012870205267585835,9.887986867386998e-05,0.0001552219919288464,0.00018956919633360562,0.00014971862173874048,0.000102651201780285,0.00018645458002458513,0.00016380757224840057,0.00012623958002962047,5.870810390537534e-05,0.00010780616938531509,6.806538336243295e-05,0.0001221814581704191,0.0001472862108981568,9.347914861100517e-05,0.0001213276338693165,0.0003556081421518775,0.00016884665736786018,8.027823736314617e-05,0.00014003089075785455,0.00019468809644934053,9.514900255184675e-05,8.84663933275904e-05,0.00012249538948771817,0.00012771072741112126,8.711970687941059e-05,0.00018430756011095293,0.0001830883177065247,9.61780948452819e-05,0.0001152900598337429,0.00012793882746258548,9.088016628858056e-05,0.00012291446877676465,0.00012996941572294404,8.100782083714472e-05,0.00016312308385048189,0.00014384226313302766,8.413537085962234e-05,9.963793252131437e-05,0.0001259277743911635,0.0001570962281713987,0.00010635423283546962,0.00015883626924697734
HINDALCO.NS,0.00021124985186204433,0.0002639572316270286,0.00020978657628710075,0.00010640172498451,0.00026887378996105977,0.00015415352101730913,0.00025972564548097443,0.0001701909022438779,0.0003255399572852938,0.0001911249552606493,0.00022684292567194323,9.129025102344231e-05,0.00024792984631213873,0.00010232270840126445,0.0002614555455424658,0.00026863749199792884,0.00018150613640576354,0.00018107733172252806,0.00016884665736786018,0.0006795646272844347,8.403388555166113e-05,0.00024246461977433956,0.00029943774181637303,0.00016670617665090405,0.00013234442846350158,0.0001614729624942221,0.00022362448847950108,0.00012832908290760312,0.00022664238220167067,0.00020500634565786196,0.00019793996672085344,0.000289890730498715,0.0002289800428374711,0.00014984386833240292,0.00020407508398924868,0.00026371823885223007,0.00016025939848303875,0.0002947220803264082,0.0004557396159744665,0.0001462605165200249,0.0001929965554011591,0.00020543092624720767,0.00044618066996348856,0.00017660644151529418,0.00028638225901378146
