Date,ACC.NS,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,PNB.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
2015-01-01,1244.0279541015625,301.7728576660156,195.77297973632812,684.9315795898438,486.962890625,1845.359130859375,186.382080078125,308.07354736328125,163.5709991455078,17477.486328125,56.39250946044922,586.8890991210938,152.53903198242188,597.1715087890625,55.60103988647461,492.453125,296.37420654296875,217.2353515625,2197.2275390625,146.67152404785156,633.172119140625,294.0238952636719,764.6310424804688,367.77081298828125,161.2238311767578,124.9589614868164,848.3334350585938,1344.9906005859375,559.4361572265625,3032.034912109375,79.63381958007812,129.91122436523438,198.7763671875,47.7459602355957,189.99981689453125,279.88055419921875,752.9393920898438,70.00164794921875,28.89802360534668,988.8795776367188,462.62921142578125,2548.02880859375,70.61100769042969,91.15481567382812,346.17144775390625
2015-01-02,1263.8377685546875,301.583984375,198.523681640625,708.6113891601562,497.85308837890625,1845.05859375,188.65365600585938,309.898681640625,167.68235778808594,17554.525390625,55.5477409362793,588.5236206054688,153.2213134765625,599.198974609375,55.85227584838867,505.9421691894531,296.0883483886719,220.25868225097656,2192.06201171875,148.19888305664062,631.0850219726562,302.3696594238281,768.3035278320312,374.9980163574219,161.72882080078125,126.24468994140625,866.2261962890625,1347.908203125,553.828369140625,3049.142822265625,80.72392272949219,131.85585021972656,198.91209411621094,48.32057571411133,189.4969482421875,280.99468994140625,756.6483154296875,71.02418518066406,29.34815788269043,1002.04931640625,464.8936767578125,2624.20654296875,71.59326934814453,91.96338653564453,349.1501770019531
2015-01-05,1270.7071533203125,305.7864990234375,198.26583862304688,708.565673828125,500.9991760253906,1851.79345703125,188.60203552246094,303.0224914550781,166.52505493164062,17730.794921875,55.655494689941406,591.185302734375,152.6193084716797,585.6204833984375,56.02814865112305,507.8454895019531,291.10821533203125,218.3990478515625,2207.1328125,145.1904754638672,634.71630859375,302.99560546875,771.3168334960938,371.775634765625,162.3655548095703,125.73834228515625,878.2772827148438,1346.026123046875,551.0245971679688,3129.1923828125,80.50030517578125,133.34730529785156,197.05694580078125,48.37282180786133,187.42124938964844,278.76641845703125,757.1060791015625,70.5981216430664,29.773286819458008,986.8208618164062,457.1374206542969,2629.5654296875,70.78815460205078,92.12841033935547,348.27947998046875
2015-01-06,1226.3011474609375,303.9449157714844,190.95924377441406,691.6514282226562,483.0907897949219,1837.344482421875,182.32936096191406,300.6454772949219,158.94187927246094,17239.048828125,55.09519577026367,573.7671508789062,152.49893188476562,570.2099609375,54.25687026977539,488.480224609375,283.33355712890625,214.99925231933594,2132.840087890625,141.9969024658203,646.7378540039062,290.1430358886719,751.8244018554688,364.0081481933594,158.19390869140625,124.23915100097656,848.9824829101562,1313.6055908203125,547.9494018554688,3081.4990234375,77.81694793701172,125.79547119140625,188.0072479248047,47.293216705322266,178.9152374267578,267.31268310546875,740.4391479492188,67.87135314941406,28.329994201660156,950.4400024414062,452.23382568359375,2555.780517578125,67.32601928710938,89.9749526977539,337.18951416015625
2015-01-07,1212.0311279296875,303.2366943359375,189.19708251953125,705.548583984375,482.70361328125,1841.6339111328125,183.5684051513672,301.3670959472656,154.61740112304688,17210.302734375,55.59515380859375,571.52587890625,150.39170837402344,565.3087768554688,52.8750114440918,494.6241149902344,276.6011657714844,215.626708984375,2104.291015625,137.8314208984375,669.4450073242188,282.2979431152344,745.7506103515625,365.74981689453125,155.25177001953125,126.2397232055664,846.9505004882812,1296.4306640625,553.6023559570312,3120.071533203125,79.68971252441406,127.64564514160156,184.47787475585938,47.97231674194336,182.80979919433594,267.5355224609375,741.5839233398438,66.67838287353516,27.786970138549805,939.2134399414062,450.1208801269531,2545.683837890625,67.30992126464844,89.29011535644531,334.3941345214844
2015-01-08,1233.2589111328125,315.93841552734375,194.61253356933594,750.0282592773438,485.8980712890625,1844.0421142578125,185.44418334960938,306.58795166015625,156.87098693847656,17625.548828125,58.40959930419922,577.3629150390625,152.29820251464844,570.3494873046875,54.112388610839844,495.702392578125,283.0015563964844,220.156005859375,2111.330810546875,141.21009826660156,682.0925903320312,289.9761047363281,752.1068725585938,367.5938415527344,159.13796997070312,133.10523986816406,852.3409423828125,1324.99267578125,559.684814453125,3154.332763671875,81.0313720703125,129.06167602539062,186.92129516601562,48.1812744140625,180.18849182128906,271.7247619628906,749.8258056640625,68.1695785522461,28.219247817993164,949.3526000976562,457.6543273925781,2610.18603515625,67.79300689697266,89.93368530273438,334.0733337402344
2015-01-09,1239.5518798828125,312.7275390625,192.37759399414062,742.8511352539062,479.1219177246094,1787.940185546875,182.4928436279297,302.04620361328125,155.16555786132812,17474.07421875,58.56045150756836,590.578125,150.53219604492188,588.485107421875,54.68397903442383,492.74981689453125,285.07672119140625,222.6203155517578,2117.16796875,143.47799682617188,721.7883911132812,285.3024597167969,755.2144165039062,386.4071044921875,156.72283935546875,135.12069702148438,846.8093872070312,1336.9913330078125,559.9561767578125,3147.70751953125,78.40393829345703,132.5355224609375,186.96653747558594,48.21611022949219,184.09371948242188,270.2541198730469,760.1279907226562,67.99915313720703,28.55506706237793,975.962890625,477.9280090332031,2612.004150390625,66.9234390258789,91.3363265991211,330.68218994140625
2015-01-12,1244.958740234375,310.17779541015625,195.9879150390625,738.5083618164062,485.5108337402344,1756.4459228515625,185.85720825195312,296.2310791015625,156.93191528320312,18261.0234375,58.30616760253906,589.0839233398438,143.62872314453125,596.56689453125,54.04957962036133,497.2365417480469,290.6101989746094,220.65798950195312,2078.181884765625,139.86790466308594,748.5028076171875,289.2250061035156,781.0631103515625,394.1372375488281,157.13999938964844,136.1185302734375,865.9722290039062,1346.6845703125,557.6044921875,3142.897216796875,78.26419830322266,131.28944396972656,189.09320068359375,47.53699493408203,181.95387268066406,273.7303161621094,764.9359741210938,68.42522430419922,28.347858428955078,974.95263671875,491.0605163574219,2584.20361328125,66.42425537109375,91.7571029663086,330.7738037109375
2015-01-13,1277.842041015625,305.0309753417969,197.7930450439453,762.37109375,488.3665466308594,1748.995849609375,186.13255310058594,293.9814453125,156.84054565429688,18330.470703125,57.7156982421875,594.3606567382812,144.9733123779297,599.561767578125,53.78578186035156,513.27294921875,292.094970703125,219.81373596191406,2047.0845947265625,140.42327880859375,738.4431762695312,284.50958251953125,777.343505859375,389.0986328125,158.12802124023438,138.2977752685547,857.6749877929688,1348.61376953125,564.7498779296875,3147.752685546875,77.67719268798828,128.36305236816406,187.64523315429688,47.31063461303711,180.42385864257812,271.9476318359375,762.9212646484375,67.40267944335938,27.972747802734375,970.368896484375,492.326416015625,2697.3212890625,65.89286804199219,92.9864730834961,331.55291748046875
2015-01-14,1310.326416015625,312.8220520019531,200.15695190429688,770.4165649414062,483.6231994628906,1778.6082763671875,185.00535583496094,293.5570068359375,163.6927947998047,18853.69921875,56.17700958251953,589.6909790039062,145.77601623535156,596.7530517578125,53.5784797668457,516.2327880859375,291.20965576171875,219.93923950195312,2054.054443359375,131.58316040039062,771.418701171875,281.1712646484375,769.009765625,396.5029296875,152.72682189941406,138.1240234375,856.8282470703125,1339.4853515625,559.390869140625,3191.090087890625,77.0063705444336,129.91122436523438,183.75389099121094,47.38029479980469,178.66917419433594,271.5910949707031,751.5199584960938,67.18965148925781,26.92599868774414,979.7118530273438,497.7558898925781,2783.787109375,60.578922271728516,91.08055114746094,329.9031066894531
