Date,ACC.NS,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,PNB.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
2015-01-31,1383.0953369140625,322.0768127441406,213.8245086669922,784.2223510742188,569.2930297851562,1799.867919921875,166.19590759277344,317.241943359375,177.70187377929688,21403.662109375,64.55140686035156,649.7901000976562,144.8328094482422,601.4031372070312,53.138816833496094,562.1492309570312,330.4882507324219,245.8258056640625,2027.486083984375,129.3153076171875,778.5145874023438,301.0343017578125,819.4359130859375,398.9709167480469,161.83859252929688,131.2734375,959.8675537109375,1491.8931884765625,572.1212158203125,3310.302734375,80.30465698242188,132.66769409179688,171.62728881835938,51.541954040527344,195.8523712158203,275.3793029785156,840.4404907226562,77.11683654785156,27.897720336914062,966.1412353515625,511.4767761230469,3005.333740234375,63.971031188964844,100.94779205322266,345.30078125
2015-02-28,1483.252197265625,326.9875183105469,231.61814880371094,737.9596557617188,549.0130004882812,1618.3536376953125,155.741455078125,301.536865234375,165.34661865234375,23887.72265625,64.15487670898438,625.6009521484375,158.63978576660156,609.736083984375,51.091148376464844,542.060302734375,374.5346984863281,240.4979248046875,1890.9998779296875,143.6168212890625,740.6138305664062,279.7942199707031,814.0684204101562,422.0404357910156,172.88253784179688,132.81729125976562,992.83154296875,1635.125244140625,579.0856323242188,3271.3212890625,89.04206085205078,122.62366485595703,150.36053466796875,54.71110916137695,183.07730102539062,267.3126525878906,804.8630981445312,74.39006042480469,25.054004669189453,1036.322998046875,505.6370544433594,2991.409912109375,68.8017349243164,108.89482879638672,319.8214111328125
2015-03-31,1401.3721923828125,291.0543518066406,219.45486450195312,741.75390625,542.2853393554688,1517.587158203125,140.68356323242188,333.8807373046875,143.64830017089844,22838.4453125,69.89154052734375,665.3869018554688,153.7161865234375,648.9275512695312,48.71686553955078,524.2725830078125,363.1985168457031,233.3560028076172,1867.791748046875,119.41069793701172,729.2601318359375,263.3111572265625,834.3141479492188,413.2112731933594,143.0880584716797,130.3848419189453,970.6487426757812,1890.06396484375,537.16357421875,3355.681884765625,82.52335357666016,117.1666030883789,130.67745971679688,50.81021499633789,176.75393676757812,238.0321807861328,937.6486206054688,65.69842529296875,22.63184356689453,994.1279907226562,449.12237548828125,2754.168212890625,60.02730178833008,104.65918731689453,313.2223815917969
2015-04-30,1285.6488037109375,299.8841247558594,199.7700958251953,697.0914916992188,549.6422729492188,1466.4515380859375,145.4160614013672,323.52392578125,145.29627990722656,20217.326171875,65.92200469970703,593.9871215820312,153.65269470214844,615.7255859375,45.262210845947266,519.4892578125,327.6726379394531,225.62083435058594,1647.8140869140625,119.04045104980469,709.892333984375,276.3723449707031,775.74267578125,361.7822265625,141.55113220214844,132.33575439453125,920.7799072265625,1668.1102294921875,517.8079223632812,3381.548095703125,84.46208953857422,116.26783752441406,144.5687255859375,49.743289947509766,184.53244018554688,240.43881225585938,859.7630004882812,64.59068298339844,25.747072219848633,958.9984130859375,443.1668395996094,2557.2158203125,66.47350311279297,89.63893127441406,286.0015563964844
2015-05-31,1356.221923828125,306.8023681640625,204.24002075195312,719.5827026367188,566.6793212890625,1742.975341796875,139.90916442871094,361.30096435546875,153.59716796875,21264.00390625,73.28353118896484,607.4825439453125,165.63992309570312,657.5767822265625,48.84877014160156,526.9213256835938,376.123046875,239.7107391357422,1908.15771484375,119.64212036132812,717.5726318359375,264.7716979980469,822.9669799804688,376.8514099121094,143.636962890625,138.92822265625,933.8468627929688,1725.2337646484375,568.95556640625,3435.86767578125,76.7352066040039,126.15443420410156,139.04843139648438,50.26800537109375,190.03179931640625,251.0558624267578,884.717529296875,63.52553939819336,23.47138023376465,1016.062744140625,395.41595458984375,2847.380126953125,62.228824615478516,93.48344421386719,296.72491455078125
2015-06-30,1295.378173828125,291.6920166015625,197.62110900878906,694.5478515625,541.0752563476562,1912.9376220703125,126.87297821044922,356.58941650390625,151.30833435058594,19632.0234375,75.80059814453125,574.7479248046875,178.4319610595703,662.0782470703125,49.26960754394531,498.235107421875,342.2599182128906,243.49844360351562,1805.58935546875,103.58183288574219,773.3516845703125,261.4722595214844,821.7899780273438,372.26934814453125,141.26693725585938,137.68359375,1006.2935180664062,1774.9227294921875,579.9224243164062,3651.556396484375,77.35335540771484,118.40962982177734,128.78599548339844,48.65887451171875,216.7056121826172,237.1559295654297,800.9253540039062,63.1846809387207,21.763721466064453,1002.19189453125,340.7823791503906,2864.749755859375,55.16492462158203,90.98699951171875,337.1894836425781
2015-07-31,1253.70947265625,307.8918762207031,199.68417358398438,811.739013671875,559.6242065429688,1938.092529296875,156.225830078125,355.52825927734375,169.89378356933594,22163.162109375,79.88654327392578,662.2116088867188,185.9716339111328,762.2630004882812,44.59012222290039,537.863037109375,371.4715270996094,255.55882263183594,1919.498291015625,97.3799057006836,777.527587890625,256.71826171875,920.6646118164062,407.3274841308594,146.13050842285156,138.18035888671875,1011.0628662109375,1603.0931396484375,622.4656982421875,3931.185791015625,75.89225769042969,104.29681396484375,140.1057891845703,49.67331314086914,217.0847930908203,243.7448272705078,753.1226806640625,59.34402084350586,18.159143447875977,988.5181884765625,383.0171813964844,3013.75537109375,41.8353157043457,96.02247619628906,367.8359069824219
2015-08-31,1206.2232666015625,336.73895263671875,178.1082763671875,780.2918090820312,495.4649963378906,1713.5311279296875,162.6068878173828,302.4569091796875,138.2161102294922,20922.2109375,78.12965393066406,638.875,155.1775360107422,804.6297607421875,37.59614181518555,498.8285827636719,363.26983642578125,236.20193481445312,1715.22021484375,74.09943389892578,726.2772216796875,235.91929626464844,811.4053955078125,413.888916015625,145.74949645996094,129.49685668945312,904.749755859375,1828.765869140625,557.324951171875,3804.7666015625,68.24964141845703,91.52267456054688,134.39950561523438,45.702964782714844,185.4597625732422,223.2560272216797,823.2241821289062,52.49497604370117,16.577844619750977,1009.5031127929688,371.6861267089844,2773.68798828125,31.685638427734375,96.35105895996094,354.9229431152344
2015-09-30,1216.9765625,283.2604675292969,176.9048614501953,773.8552856445312,483.6576843261719,1774.4683837890625,161.24267578125,288.4139404296875,125.829833984375,17475.521484375,75.254638671875,595.6995239257812,138.76393127441406,778.3924560546875,38.383365631103516,512.6370239257812,367.4222412109375,245.70799255371094,1713.28857421875,66.43605041503906,687.3438720703125,229.50982666015625,891.2172241210938,439.4355773925781,147.38563537597656,128.7815399169922,836.0943603515625,1921.784423828125,576.9082641601562,4278.07958984375,70.60270690917969,87.91207122802734,123.63640594482422,46.79358673095703,186.84654235839844,214.0496063232422,795.2476806640625,56.30963897705078,15.636423110961914,1018.95263671875,402.2508850097656,2565.982421875,27.205001831054688,100.74061584472656,361.97894287109375
2015-10-31,1246.6612548828125,280.65521240234375,177.8933868408203,765.8237915039062,463.8976745605469,1957.394775390625,140.9993133544922,297.97515869140625,121.72835540771484,18440.666015625,77.05927276611328,646.6483764648438,135.5023956298828,800.375244140625,39.16423034667969,540.9365844726562,328.003173828125,252.7886505126953,1847.01708984375,78.86933898925781,681.08837890625,235.15525817871094,862.3280029296875,433.3628234863281,150.0079345703125,136.64036560058594,804.44677734375,1822.482666015625,540.298095703125,4062.05712890625,75.7659683227539,94.65830993652344,119.08992767333984,45.52077102661133,205.35134887695312,213.95933532714844,817.3326416015625,59.69082260131836,18.13707733154297,984.5363159179688,389.1156921386719,2770.136474609375,33.187747955322266,96.52800750732422,376.9211120605469
2015-11-30,1215.3951416015625,253.892333984375,170.9736328125,773.0610961914062,457.3109436035156,1902.7509765625,158.3381805419922,285.4261779785156,107.12828063964844,16875.904296875,79.7706298828125,602.8173828125,140.0134735107422,581.5946655273438,46.05241394042969,545.2574462890625,327.720947265625,247.7655029296875,1931.2686767578125,72.3008041381836,690.7435302734375,232.2264404296875,884.4087524414062,415.2145690917969,155.16282653808594,137.57431030273438,783.833251953125,1695.9698486328125,623.3330078125,4158.83837890625,74.68196105957031,91.40181732177734,133.98194885253906,48.154788970947266,209.55502319335938,224.42938232421875,670.2763061523438,58.26032257080078,16.842620849609375,936.5364990234375,385.0018310546875,2688.50341796875,29.93372344970703,96.03935241699219,376.4599304199219
2015-12-31,1229.537109375,247.1660614013672,174.5409698486328,814.5952758789062,438.2340393066406,1943.2352294921875,137.8748016357422,290.59088134765625,103.54714965820312,16809.515625,78.93463134765625,608.5303344726562,139.69580078125,581.3328247070312,47.626853942871094,547.173828125,321.7569885253906,248.7770538330078,1927.6556396484375,79.52619171142578,733.9149780273438,221.86944580078125,916.276611328125,421.8936767578125,146.93739318847656,143.07846069335938,727.2953491210938,1735.88916015625,580.811279296875,4219.9658203125,83.4395523071289,94.36851501464844,107.35257720947266,49.904903411865234,219.84750366210938,202.58668518066406,753.567138671875,58.86720275878906,19.107912063598633,961.5132446289062,376.48553466796875,2668.827392578125,30.016735076904297,94.34586334228516,403.3005065917969
2016-01-31,1120.558349609375,201.0770263671875,167.9220733642578,802.0106811523438,398.51873779296875,1797.3773193359375,110.37025451660156,247.48031616210938,84.90682983398438,15771.0859375,79.00985717773438,547.981689453125,135.52354431152344,580.7344360351562,46.801544189453125,494.5379638671875,328.1116027832031,241.35153198242188,1835.7481689453125,66.15452575683594,694.9117431640625,195.3826141357422,878.3092651367188,444.60284423828125,143.53065490722656,135.8356170654297,628.1898803710938,1616.3681640625,562.962646484375,3739.6220703125,81.27156066894531,88.31800079345703,84.71297454833984,52.27375411987305,224.35450744628906,162.376220703125,802.0804443359375,52.10483932495117,18.36507797241211,945.8216552734375,361.87066650390625,2725.98486328125,23.82412338256836,95.70439910888672,387.4359436035156
2016-02-29,1083.9444580078125,186.34559631347656,162.56173706054688,780.0679321289062,366.65869140625,1689.35595703125,116.0911865234375,269.3343811035156,55.61488342285156,15086.5068359375,69.0297622680664,481.53271484375,131.73257446289062,567.8028564453125,39.03730010986328,484.92022705078125,308.214599609375,223.4199981689453,1788.7032470703125,64.51239013671875,706.3958740234375,161.3402862548828,784.880126953125,413.7450866699219,132.5260467529297,125.26443481445312,613.5635375976562,1657.7515869140625,560.6116333007812,2955.011962890625,69.05554962158203,75.76805114746094,65.87755584716797,46.23331069946289,209.45748901367188,143.28643798828125,784.5770263671875,49.67733383178711,18.320947647094727,860.9813842773438,299.9109802246094,2657.357421875,23.442279815673828,88.46875762939453,343.4395751953125
2016-03-31,1254.6297607421875,235.7242431640625,201.1371307373047,800.627685546875,433.4037780761719,1887.92529296875,129.38140869140625,299.4690856933594,69.6946029663086,18735.427734375,81.51136779785156,479.4722900390625,135.28733825683594,567.6064453125,45.59360885620117,560.1868896484375,308.5366516113281,246.24822998046875,2137.88427734375,82.5289535522461,739.656982421875,200.90069580078125,914.9999389648438,464.9838562011719,147.1391143798828,135.2494354248047,693.7944946289062,1397.639892578125,552.6688842773438,3393.082275390625,74.45863342285156,83.87850952148438,78.58914184570312,49.45061111450195,229.02798461914062,175.3284149169922,753.4290771484375,56.049556732177734,23.513473510742188,996.8443603515625,342.78125,3099.0185546875,29.8341121673584,95.95098114013672,356.906005859375
