Date,ACC.NS,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,PNB.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
2015-01-11,-0.019215985845753014,0.0369500877528155,-0.03095896467208492,0.04831949728373797,-0.037623891649017804,-0.030957503678533227,-0.03265673461286278,-0.025338855866608334,-0.07464589651450593,-0.004582930616737979,0.05423641934862933,0.0034909463657848416,-0.017550544180995886,-0.017880316291403076,-0.02091762235680772,-0.026074822575190115,-0.03719034287296841,0.010722089484265007,-0.03416602384803302,-0.03185507294723977,0.14372606856854708,-0.05644481572507365,-0.017036380615170876,0.03042439596238089,-0.03095293356203288,0.07030796371869386,-0.02241540277263998,-0.008099119874690142,0.011064452380249223,0.03232537897073251,-0.02873973857550849,0.0051546612461890184,-0.060054451156931976,-0.0021619254960291157,-0.028513539716006453,-0.03822339159006538,0.004598801348011605,-0.04259157687993553,-0.027023529840701332,-0.02603307577196534,0.02803723287073412,-0.004649936039074265,-0.06522722547502513,-0.006818582483153479,-0.05289410768491054
2015-01-18,0.08569912832937887,-0.0009059809576151823,0.06948173879716579,0.038092337336853355,0.04010505311923973,0.01864577164468484,0.01923702895629731,-0.03639695072973337,0.07497563657139938,0.10237644474637975,-0.029513452013191666,0.023720983973595677,0.010665386216181627,0.03856119331158059,-0.023776712186477922,0.06812950432498166,0.06046378088752058,0.026341353747812324,-0.031598308102473216,-0.10612897579000002,0.0884226589347461,0.03510293470032644,0.03721942002676215,0.021137930914654435,0.00896603131071716,0.02527636085630358,0.06098964799581963,0.005173733110568124,0.05362630611831598,0.0427886893750955,0.001069618523161564,-0.01111129276036149,-0.0075023836943632904,0.0642827553228893,0.010926610594851338,0.040402286124159525,0.02373377992838721,0.03634105389056286,-0.04066066313590355,0.00790135142977788,0.0509633481676639,0.1248466996530162,-0.07001924008888039,0.002800369373105571,0.06942906075918387
2015-01-25,0.01560904567072674,0.048511492090580255,0.05494027585981853,0.0221115375452432,0.09780482710106875,0.008821703781397572,0.03205811882486875,0.12031533740517286,0.01917073020793758,0.01831483595703398,0.023434102987729633,0.04680635324192273,0.041287318232444914,0.01941681545691587,-0.004706437707639011,0.04304961118429196,0.0046671734195014025,0.04139440505902381,-0.012044020042148662,0.04510992563276872,0.025768817929420207,0.047619185403351416,0.030654595053048794,0.04567354544267688,-0.029575286415869928,-0.0072022565234721725,0.07510619856126599,0.042995653038399695,0.0439215307355747,-0.002737364244681073,0.01068368736472114,0.004897933332921989,0.0102414154231949,0.014930490251686246,0.01977683439957345,0.0380409046443595,0.09067371655520096,0.07436499133617747,0.05138213850175588,-0.01127532494608019,-0.01285051846515095,0.025341196853207126,0.06287220682076033,0.09351403896324606,0.012699220313091564
2015-02-01,0.011932069016301838,-0.01686359397405146,-0.014851323663977012,-0.005045819769738835,0.04060877970499277,-0.020397068044794908,-0.1342447393068229,-0.027076322130570762,0.04532428847399772,0.09114351239180207,0.10981819240722057,0.02670987154264548,-0.08576133074555847,-0.03473561045645912,0.00011839143021230569,0.023991312878677284,0.08811845612997171,0.03313157785719123,0.0009430792692204371,-0.03522120462462308,-0.03392718241810844,-0.026976050946115326,0.014987996493637912,-0.0330241239529836,0.054657310676077264,-0.04554983969418136,-0.006281858794788708,0.06435256109412357,-0.0710771503654889,0.011270683915625135,0.01233252884213476,0.007310743196329295,-0.08448004295089095,-0.010364086324123,0.031965372019479465,-0.05649716864321763,-0.009764653884539176,0.018570633494736866,-0.03138166738662962,-0.0066236785762180395,0.03155625737196499,-0.0023985685577542215,-0.01679641533151388,0.007893014303755663,-0.035828480513406036
2015-02-08,-0.03412455273758008,-0.1197770890956662,-0.0020101755458636905,-0.07006710485895962,-0.04242472390447094,-0.0704101639395629,-0.08904998845463319,-0.014583973040341758,-0.0946013641920036,-0.03292451258245299,-0.023903184550166823,-0.05849799364277819,0.008729358286758693,-0.058439493096181794,-0.008274358791393155,-0.020352535375521175,0.09555694395221637,-0.02213750697451422,-0.031128658853630475,0.05440253683653218,-0.028738509084736963,-0.08691418634868209,-0.028614135776201866,0.04136526770224913,0.01343113350209535,-0.04182422549172771,-0.009996774229034111,-0.011102075188422766,-0.09117870589384947,-0.03968626590253943,-0.02030650915108745,-0.0009961459583284205,-0.10123903715635618,-0.030743187834642915,-0.005845482432856319,-0.06036584615790386,0.009915482303673784,-0.09281758805871632,-0.055832998323583904,0.0377512420989643,-0.002841157584663967,-0.042033425925880774,0.04283220064451587,0.060506087437721234,-0.04034506615043498
2015-02-15,0.07819100987556737,0.11708861032015205,0.06787526809907862,0.03648221112973382,0.03187439547431037,0.016866701613959423,0.039784117939519525,-0.03598096327351097,-0.01817158760879134,0.08275015769685679,-0.008276787494888693,0.018624653697190574,0.03804934295042517,0.09842974893940326,-0.03647178814543284,0.01444152431157475,0.01956808790362574,0.01167547174027117,0.027590296705665596,0.04243039672295601,-0.014297556951460288,0.04402602169481207,0.03554950920425104,0.02941039503556131,0.012182116416421085,0.033625240520608335,-0.012711138018835721,0.07128279357506062,0.03722555335393052,0.032647072105352004,0.023214525207601477,-0.032621339908319835,-0.0164271569255795,0.05611653972745323,0.00835274698121613,0.057354542034294465,0.014780984722550183,0.02801452745687394,-0.005696461107842055,-0.014364733106111527,0.009159637376968899,0.03462037184730771,0.007597087329496377,0.027127971892268565,0.006499716945136624
2015-02-22,-0.0028613387220947084,-0.018935618626852335,-0.00754432438726671,-0.0012699111482081804,-0.03372912579242948,-0.023885355345449888,0.001913124175300318,-0.015915530596503524,0.06352155396704706,0.06464630443648889,0.02331353833395755,0.013038607107517253,0.012968199387298096,0.017928122849458772,0.011875220261032382,-0.02571280737113879,0.0039141310074455316,0.006802286574203897,-0.06800091678040754,0.019537606508205574,0.008344679884761064,-0.037516299806263365,0.0016564863090158255,-0.005661781951468159,0.047612657356868704,-0.008591045126459695,0.009295146114630448,0.007085658217184765,0.04985116142526058,-0.019242620065200167,0.016754086875823138,-0.026063897143042136,-0.0026842026392462914,0.011551423562367935,-0.04839240294718161,-0.015149108543309753,-0.02907851564874997,0.018364927590196034,0.022234214433111354,0.05388515162967544,-0.026450277406013578,-0.031614551944199154,0.02403409692231917,-0.01619484688160866,-0.01401486609579472
2015-03-01,0.03273880402291085,0.05243178320553232,0.024135309511710057,-0.02246583365430732,0.010062185718114902,-0.025512044316079674,-0.012547828686473084,0.016745578423935426,-0.015803858963344686,0.001135418018988199,0.003302797435960514,-0.009024296957572453,0.03265851647298357,-0.03697255975591529,-0.005623662250321737,-0.004108210230560294,0.010620751011999996,-0.017753114736239972,0.005152528040785809,-0.008942715928382916,-0.01455155256138152,0.012993025292402649,-0.01402835106627165,-0.007599322613379367,-0.005933675146244988,0.030425461390029884,0.04849204617565728,0.02728587926125936,0.02276379679907614,0.01608250393372379,0.08788170968354736,-0.017992052791091173,-0.006279760971354187,0.025122325875976292,-0.02010090430017275,-0.007939045454849247,-0.037560312695462006,0.015706993352794463,-0.06418452661345087,-0.004933861593543254,0.009091787207768487,0.037059118270396096,-0.00046005531565573854,0.006615295861702286,-0.027452530353401672
2015-03-08,0.015058759084379814,-0.038123039614258,0.014473763265409278,0.033141249583461985,0.08754301959448929,-0.014810578514840356,0.016850939939182963,-0.02055195743000393,-0.0020302402438651113,0.004419028238953349,0.043130679243802206,0.10397841997266699,-0.0282325463915285,0.0498621760320932,-0.009343373027997148,0.010533360897436728,0.02126613839603997,0.029506753674021002,-0.02362839176926934,-0.045440037976752,0.05923448694456135,0.03728521913227523,0.05633312202745677,-0.008010530013474182,-0.12052309138159234,0.05569066737374917,0.03814760497492031,0.05792803808779534,-0.04049203698835824,0.02062729386400841,-0.00189316711049059,-0.014780562211495263,-0.017153288264120214,-0.012412546431219473,0.03436403633425589,-0.020340205189865568,0.1818751323759218,-0.02290959755211419,-0.02110355179096912,0.012807730907137715,0.01495203370013698,0.020394746936458263,-0.0324587531997832,0.020632856584362536,-0.01991677979585127
2015-03-15,-0.03750335055487464,-0.08046816252274103,-0.06347166022794926,-0.030579192862949744,-0.07587553709534423,-0.04509953488956109,-0.02743821627120946,0.1504740850944537,-0.05770306993906871,-0.003456044512446632,-0.05789901080670423,-0.04820835569550774,0.003159922776139412,-0.018872742236964113,-0.038843321778298745,-0.03043846544004325,-0.025375258980875892,-0.039120967350795066,0.00021064409887761038,-0.11073591092282398,0.0021285337819350048,-0.050467185551421934,-0.041611751084122184,-0.012101854695373948,-0.019783435151474738,-0.05027433703244144,-0.07332752929132469,0.021325901196043384,-0.0007325702329329387,-0.007624896842770901,0.008219971389386682,-0.01890916476175797,0.016840268456375762,-0.05088688993112833,-0.039381057541868714,-0.044417895253029416,-0.026137226486441345,-0.06565067813041481,-0.04879848888360738,-0.04231450850936447,-0.02075984874811876,-0.07607665701142274,-0.06780856114239353,-0.04275247581028363,0.006432561163122408
