,ACC.NS,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,PNB.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
BPCL.NS,0.0003935116817423946,0.0005857725110655921,0.0004274394350846076,0.00035685923406511766,0.00046687993299676894,0.00026501277574725134,0.0004985973519574884,0.0002061717698086617,0.0006666446911130371,0.00044803250349741077,0.0020187295980846997,4.5922509672099784e-05,0.00024906987404781105,0.000148551673650972,0.0005785726710763628,0.00035438281804116533,5.42754177196036e-06,0.0002570642110973616,0.00040021822139989493,0.00017992547599522682,0.00019438732027400553,0.0005382934449013235,0.0005350299123051603,-7.649431430191813e-05,0.0003538433970679413,0.0003675438675845211,0.0004763260436207524,0.000125386491701604,0.00040432696003192455,0.00042681566084272986,0.0002960031810571086,0.0005910910577925437,0.0005536541586867168,0.0002554642001209641,0.0005374470565233149,0.0006022260510037801,6.0718855216690655e-05,0.000295548308868153,0.0003166934590645237,-2.3864983901738224e-05,0.0001236077373352267,0.0003983643131301499,0.0005138358787132088,-4.03594518717313e-06,0.0001487134570237904
CIPLA.NS,0.00018511327077901836,0.00030032492530249053,0.00030489723881780965,0.0001557246848917587,0.0002574087713251779,0.00025809353495692683,0.0005208223749790434,0.0002382980702518355,0.0004550330613989067,0.0003617028880368071,4.5922509672099784e-05,0.001054081425034751,0.00012343153633675115,0.0005682240565646423,0.0002747705337816702,0.0003865261050157266,0.00014810851981097157,0.00013137780603273525,0.0001846535937746264,0.00039728702640087066,0.00012336821523310746,0.0002926378435156249,0.00029261411043335415,6.866728915199817e-05,8.444285108563705e-05,0.00013390773274920477,0.00020946320598637537,0.0005751909311762781,0.00023910274353870211,0.0002102133823948542,0.00017905348422884857,0.00031312902568386973,0.0005803400867220876,0.00014226182918453172,0.0002987715341685813,0.0004495304025944103,0.0006357926954407213,0.000299559249930182,0.00035873907533535396,0.00010349054146052386,0.00012481975201691816,0.00033482577992984913,0.00041722170997911045,0.00015332415365177775,0.0003750274956917446
COALINDIA.NS,0.00023774223139892686,0.0004264572358524385,0.00029210635030934976,0.00011390586981381882,0.0002749866570257344,0.00022239938172120694,0.0005621542144150229,0.0002766806044843637,0.0005892599821694241,0.00028454916057579196,0.00024906987404781105,0.00012343153633675115,0.001239760410633674,0.000301410033703056,0.0002996772015886395,0.00025982137025558084,0.00011355725787153609,0.00017802634306474265,0.0002904346644509048,0.0004943998224736869,0.00018092673468886634,0.00024272534679889256,0.0004076667227510897,-2.086615078461028e-05,0.0001738392008907488,0.00021805019354261308,0.000258231826000714,0.000264119518264487,0.0002899513648086762,0.0002337333176340143,0.00030796363738412656,0.0004961065516080245,0.0006144079254029465,0.0002709426421994705,0.00025713559299638645,0.0004274050204516092,0.0001621030909256182,0.0002793772302989827,0.00038679212377630264,5.067846184606431e-05,0.00014087519836406855,0.0003353583451739397,0.0005848635275927783,8.160717041054048e-05,0.00031672092595081574
DRREDDY.NS,0.00024005506786924533,0.000516504237685617,0.0002750156335118609,0.00017836541997063904,0.000313313913950804,0.00038592165374548646,0.0005523749686826087,0.00024386302892628146,0.0004652172772453802,0.0003590796188127773,0.000148551673650972,0.0005682240565646423,0.000301410033703056,0.0017430505943624248,0.0002462583316121844,0.0003885202628849066,8.068453948880236e-05,0.00014665126626463746,0.00020689706987065908,0.00043253882548500815,0.00021390350522585837,0.0003592362256685992,0.0002700993885978422,0.00014580782284828283,0.00019981540786263125,0.0003008933620052609,0.0002657066147858453,0.0008092868931470509,0.0002290720523101594,0.0001453083234197478,4.679955860977143e-05,0.0003352310505380879,0.0005571220601645335,0.00017391478445934614,0.00032515143946756925,0.00047292459741073595,0.0007348991524207882,0.0003107060466175287,0.0004573704133237991,6.400808146387158e-05,0.00019254510813252918,0.0003924315294061015,0.0004050403900385744,0.000199593673766128,0.0002831998984126823
GAIL.NS,0.00046390917836088024,0.0004789097217002107,0.00045098793452859597,0.0001373800566447257,0.00046174824884174804,0.0004109177551119255,0.0006170314367799821,0.00026058813841303816,0.0009046515702453979,0.00034129255622442685,0.0005785726710763628,0.0002747705337816702,0.0002996772015886395,0.0002462583316121844,0.001712038442446809,0.0005854950141295556,0.00015057552327921885,0.00022661393189543573,0.00037081028403583154,0.0005498017949106215,0.00012120708927474486,0.0005452051704793759,0.0005000117525769962,3.168842727952459e-05,0.0003863271405643601,0.0002505297436226556,0.0005315236902987244,0.0002167765116507817,0.0004378626942331667,0.00033759576546472475,0.00033158767602594887,0.0006232311449210058,0.0008480644890369205,0.00017578985629498593,0.00042227798875600875,0.0007381448453086934,0.00039423881143406034,0.0005170020323849226,0.0007065660305346968,0.00010646068529648508,0.00032939704596252555,0.0005220792251445005,0.0008426298449697293,7.270300668507866e-05,0.00046614533572737993
GRASIM.NS,0.0007611378894446384,0.0006491829724085953,0.0007700049803355475,0.00032512789801435415,0.000529564509465585,0.0003283747514130422,0.000750407199541719,0.00047686822088284405,0.0009096527472958437,0.0005251091181408274,0.00035438281804116533,0.0003865261050157266,0.00025982137025558084,0.0003885202628849066,0.0005854950141295556,0.0014789054022696063,0.00012586328060753714,0.0002742787728933599,0.00044135919298352364,0.0005767356181096431,0.00021373163899715412,0.0005576476469193324,0.0006585267997043698,0.00011935539571288296,0.0003173023858160792,0.00023765396568668328,0.0005512486899503416,0.00044398905841943915,0.0004030166426990608,0.0004161448413120999,0.0002468900028048722,0.0005247781847652475,0.0008166691868086542,0.00020910863713449661,0.00035761886412955614,0.0007655764564393246,0.000528695111148999,0.0005729375052935247,0.0006797895821869643,8.605787049388704e-05,0.0002065378053969872,0.0007814640363285302,0.0008894898579393459,0.0001251054124777382,0.0008114182015922114
HCLTECH.NS,0.0001276340463657028,0.00013086358350962047,0.00016508067152212213,0.00012500896748156447,0.00020496733551740164,0.00018628379592629005,-3.2662217870774434e-05,5.266158614013476e-05,0.00016289824080240948,0.00020449983534333443,5.42754177196036e-06,0.00014810851981097157,0.00011355725787153609,8.068453948880236e-05,0.00015057552327921885,0.00012586328060753714,0.0010031303948427682,0.00012915035080860273,0.0001648715884172523,0.0003609331020812172,0.00019935130306654154,9.65687602783089e-05,0.00014583674272402813,0.0003618267280512879,0.00015083944803241702,1.2312026176339608e-05,0.00015106118146069854,0.0001631489414253016,0.0001891118479676033,0.00013204679272288427,0.0001051697620705907,0.00012727079497671759,-2.444254838123682e-05,5.532272800338518e-05,0.00024266155163531422,3.0357111629019102e-05,0.00028458339902566427,4.139301193877412e-05,0.00014184387867822526,0.0004300282057917113,0.0004114569350909723,0.00020396430081630668,0.00032247646001794066,0.00042371730402949835,0.00012548090694852095
HDFCBANK.NS,0.0002586459528193983,0.00039541133044870705,0.0002482705273835375,0.00022283590124821397,0.0002933969662886353,0.00023086410240203214,0.00022803146705110107,0.0001694094845391734,0.00040145565009287536,0.0002584998252514645,0.0002570642110973616,0.00013137780603273525,0.00017802634306474265,0.00014665126626463746,0.00022661393189543573,0.0002742787728933599,0.00012915035080860273,0.0004490372531314218,0.00017750326450660265,0.0002804887625634828,0.00017084372389656338,0.0003558823092570611,0.000420068888210961,8.282386860399078e-05,0.0001932154252378821,0.00037241878772473056,0.0002955312512996137,0.00012267726810142988,0.00018619015836668118,0.00024111670033631288,0.00011956389664249499,0.00017194524665266732,0.0003056356797807179,0.00012011927556673727,0.00025573350812354027,0.00032657707053177073,9.518097111331234e-05,0.0002562235997940217,0.00024886417179962916,0.00013129033202045543,0.000112098756290797,0.0002545022664995497,0.00035642550750654515,0.00013328923702242854,0.00019356888842339678
HEROMOTOCO.NS,0.0004700362405266704,0.0005110034878831347,0.000526067202454867,0.0003619379356966568,0.00039880215660937344,0.0006162825142019548,0.0006248997323508688,0.0003185040636900061,0.00047453080214320415,0.00044392907391057083,0.00040021822139989493,0.0001846535937746264,0.0002904346644509048,0.00020689706987065908,0.00037081028403583154,0.00044135919298352364,0.0001648715884172523,0.00017750326450660265,0.0012407180124521823,0.0005917785722802191,0.00023549597983065835,0.0004611253838831173,0.000452114000160873,9.151283094933262e-05,0.00020368648320151847,0.0003348758537976626,0.0004104365614004221,0.00020973616649088206,0.0005797590884633523,0.0006261542133221119,0.00022094927328604054,0.00036857998960766796,0.0004932368405611412,0.0001625387213076212,0.0002323019656766347,0.0005337039244584464,6.568232779526921e-05,0.00041948138463258195,0.0004717828488897563,0.00020589387415915532,0.00016642580635505493,0.0004848715743722589,0.00046162266950211176,0.00016314376048762674,0.0004309102114866321
HINDALCO.NS,0.0005320665160347403,0.0008397644693669068,0.0005491130188959523,0.0002667682738597361,0.0005494538353641733,0.0004513243766111677,0.0008619252949662548,0.0004465892241829113,0.0007301295986933742,0.00046268351882311595,0.00017992547599522682,0.00039728702640087066,0.0004943998224736869,0.00043253882548500815,0.0005498017949106215,0.0005767356181096431,0.0003609331020812172,0.0002804887625634828,0.0005917785722802191,0.0025712416218077556,0.0002593729663957075,0.0007620213664623619,0.00045884656614675253,0.0002755733718699917,0.0003335636305589222,0.00031410856938809717,0.0006601110187440218,0.0002245905282053659,0.0005145231445460168,0.0002736538629621199,0.00044455259645460936,0.0007397743630467328,0.0009694574639536234,0.00037192613714335507,0.00038013198275189107,0.0009806354059022945,0.00017377886031816453,0.0006557472901101653,0.0015678537731018082,0.00019664248156041125,0.0003968733878167561,0.0005665907950038373,0.0021431495805248274,0.0003417113174354801,0.0003889573866021924
