,ACC.NS,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BANKBARODA.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,PNB.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,ZEEL.NS
ACC.NS,0.004598469237034743,0.0035346725671177317,0.004256774366963393,0.0017586753249804966,0.0021395473201995386,0.0017725523175542999,0.003211845010312147,0.002645175328053351,0.003624218885175003,0.002580782642465987,0.003558269303381547,0.0006854975938782296,0.0006943035844800671,0.0002776763002260681,0.0019336837159224726,0.0029743989314920845,0.000734069556018492,0.0015770863598322117,0.002291045079711961,0.003496255230453017,0.001064977492261625,0.002066147012001902,0.0026642183315379363,0.00042195707844129614,0.0021773326691232812,0.001711294528640787,0.002748449729476257,0.00010989124013693415,0.0018602042611549896,0.002320626509343093,0.0012813907448347478,0.001966447504484596,0.00461762110668053,0.0013771571035079322,0.0025478980423458957,0.0028546241933466217,0.0003120757864478519,0.0018516056442416037,0.0016309609703087672,0.0015028541528815977,0.0001799265880046112,0.003540798906598124,0.0032214189967256835,0.001014346464124543,0.0009344167916552495
ADANIPORTS.NS,0.0035346725671177317,0.009499670317263354,0.004011481907122274,0.0013617725918267244,0.0018827246102098845,0.0019204915438025398,0.005438249253564232,0.0027254536961941267,0.006163290615888711,0.002684950420096835,0.004026902150683278,0.0015379630584182941,0.0016632403430867663,0.0006821900806851892,0.001681700974320322,0.0030257389906263037,0.00033525439594481827,0.00217478924186933,0.002646809363805358,0.004301517970123409,0.0017848953580254581,0.00398456834327748,0.002648946592793973,-9.390886219807733e-05,0.002577330841913642,0.0031843574700762775,0.0032075613869105993,-0.0004530479509310629,0.0017422866255013972,0.003114588800989904,0.0010281022063066089,0.002897819494548187,0.008062623336991169,0.0013744241418238165,0.002362606075709021,0.004754193656014178,-8.584649571024947e-06,0.0032372989642692994,0.00376722551309935,0.001763767301038279,0.0003244925376607658,0.004241465622830351,0.005428337543841247,3.0480768520068493e-05,0.000608669105602962
AMBUJACEM.NS,0.004256774366963393,0.004011481907122274,0.005193467103461256,0.0016429740410592404,0.0022309111572255645,0.002177301833957944,0.002803235468122972,0.002892167900718366,0.0039381973672404785,0.003280873791040995,0.0032208312320458274,0.0012255175822344809,0.0009801505177538196,0.00041746255217866424,0.0018384153986262526,0.0030738418644434703,0.0008716124188032641,0.0015102462822661564,0.0028423735694570063,0.00405236399964366,0.001269392681944879,0.0020480347893193328,0.003103019872106159,0.0003209294719281249,0.0022501013901810737,0.0015496828480136425,0.0025880053738257733,-0.0004835717799617072,0.0017041437339493442,0.0026752654278683384,0.001457408597452486,0.0015960152901141598,0.004356793336349012,0.0015964593212795665,0.002650517967139463,0.0026862695415614257,0.0006439015859388067,0.0019480947620072195,0.0021319314320751032,0.0014733231842825936,0.0004121366274003514,0.0038006186294816135,0.003827392256520939,0.0008934669542328579,0.001480187264139515
ASIANPAINT.NS,0.0017586753249804966,0.0013617725918267244,0.0016429740410592404,0.00351275557963265,0.0012797246351663723,0.0008664050856312869,0.0021402269982451704,0.0009666877112998801,0.0017069420634042282,0.001278163136973037,0.0021330327793406575,7.903837754809085e-05,5.255445027148993e-05,-0.00012115994585804438,0.0005092228134378592,0.0010732883461320169,0.00026692094709787064,0.0013500388981191633,0.0015498010926605834,0.0010156537785445815,0.001056035386116543,0.0007926387585406134,0.002060367831810627,0.0005015699063348605,0.001163572414208057,0.001352602764889709,0.0012388391155275316,-0.0007712411653670221,0.0014491051933933246,0.001829031576676642,-0.0003289765711164276,-1.5327835542752605e-05,0.0024937617418446505,0.0007285619109417789,0.0013941937922387598,0.00141631422397958,-3.200215097422121e-05,0.0004629316499062825,-0.0003711687136664089,0.0005661770461966423,0.00030880097568268094,0.0016644966469267282,-0.00015800239525147415,0.00013200031526813192,0.0012742011326089297
AXISBANK.NS,0.0021395473201995386,0.0018827246102098845,0.0022309111572255645,0.0012797246351663723,0.0048093172635863286,0.0017374502684297578,0.0032629198416823197,0.0014876955472143093,0.004494172257201777,0.0024751056684357733,0.0022626566273375713,0.0004482990842666304,0.001862423564093101,0.0005573519961965561,0.0018204960026736326,0.0018245329629222294,0.0007664098084553403,0.0019205135397304845,0.0013555049605547304,0.00298505660621549,0.0010370146878014158,0.0030120908403740154,0.001995403650175525,0.0006918979394905842,0.0016865729083120088,0.001512334421136375,0.0025612916295969634,-0.0008470965709844681,0.0017881125446125815,0.0021372321533718857,0.001174140603617551,0.002116586042952547,0.004445420390294379,0.0010886560005353785,0.0021330438013354,0.0038222606350783546,3.7466679770226684e-05,0.0018242036517646342,0.001680548935730988,0.0015681450616509328,0.0019240793180315043,0.0018085601838923862,0.0023692579233482998,0.0009493181298777109,-0.00017944000148472646
BAJAJ-AUTO.NS,0.0017725523175542999,0.0019204915438025398,0.002177301833957944,0.0008664050856312869,0.0017374502684297578,0.004158890336834381,0.00043381735966278086,0.0018517578450504668,0.0032973224419672814,0.001616821648253299,0.0022318982925936246,0.001316185778259781,0.001379172312427643,0.0011093966012621235,0.0022928649642450626,0.0018627428861487754,0.0006616287176684672,0.0014508611972822247,0.0026854787565487115,0.002795996810006044,0.0012063272218495343,0.0013389814973928168,0.0015080246000232758,-0.00030733915063997316,0.0008105768115245756,0.0012368292483093805,0.001777176048032339,-0.0005603748304109466,0.001488498859037578,0.002762544704292113,0.0008898338406772105,0.002483886536132845,0.00247482110786726,0.0004390392758107465,0.002025659433245689,0.001550994411118835,0.0005604175006648065,0.0017785530407171757,0.0017620891539086847,0.000973955822473439,0.0007123750177928349,0.0025826250249464684,0.001902538814107139,0.00013943612196647725,0.0022431165437759018
BANKBARODA.NS,0.003211845010312147,0.005438249253564232,0.002803235468122972,0.0021402269982451704,0.0032629198416823197,0.00043381735966278086,0.01455243629112538,0.0027877306713747496,0.006328737123307406,0.002495428988295494,0.0022769203521347575,0.0008488179044701645,0.0020878101768026344,-0.0006302731896326779,0.0021241801952181427,0.001868703744932829,-8.386451164045155e-06,0.0015447856560924242,0.0008121557468093089,0.0018741594688398077,0.0010504289245922974,0.004051011377912667,0.00323134844575126,-0.0005807767855102006,0.0022502442017321472,0.0017724539084644387,0.003080593431725415,-0.001946964649393705,0.0032110070872909367,0.002206011924405006,0.0013299033286371875,0.002168619436447908,0.01347895785885177,0.0021454573111700124,0.0018577519685217807,0.007506253103928255,-0.0010190055887517098,0.003965404692742563,0.0004993915343000876,-0.0006310532459891119,0.0006237303164605229,0.0024265194428707924,0.001027351319242314,-0.00035186455674072613,0.0004652131229016996
BHARTIARTL.NS,0.002645175328053351,0.0027254536961941267,0.002892167900718366,0.0009666877112998801,0.0014876955472143093,0.0018517578450504668,0.0027877306713747496,0.006451338552065981,0.0027077422289523605,0.001789488592331236,0.003346436211084632,0.0013326147980855941,0.0004987285395822679,0.0007502847522620678,0.0011916206641008709,0.0027226192128315964,-0.00035698264226859263,0.0010808348037505387,0.002048298369432868,0.003634693014569695,0.0014626213853015171,0.0016998014342503147,0.002029884410893805,-0.00010878464369373759,0.00021937644794470313,0.001233767255142272,0.001490690649048624,0.000579705681755242,0.0013468874061938704,0.0018786542839211169,0.0004978627407720555,0.0016667265040346008,0.004396710579502183,0.00027290361908019234,0.0023716745925763563,0.0027110988982820498,0.0009593733443534853,0.001274234038378645,0.0026620673952294335,0.0003990821252475119,-0.0006397227211597331,0.0031106603843023065,0.0030829762030589658,0.00046218761460556135,0.0009254552804741263
BHEL.NS,0.003624218885175003,0.006163290615888711,0.0039381973672404785,0.0017069420634042282,0.004494172257201777,0.0032973224419672814,0.006328737123307406,0.0027077422289523605,0.012764166648945736,0.004317981615381544,0.004354384535284415,0.0027822827343165183,0.0038415984430916258,0.0005934036513184626,0.0043436803734141095,0.004619635531737488,0.0008749228251962505,0.002976017201808507,0.0020278664195272243,0.005174348342690144,0.0016444614294873316,0.005029171494195308,0.003439454409505852,-0.00023094795565653338,0.0024235203236121884,0.0025190634432900472,0.004452891270338204,-0.00015570985229674977,0.0034499726808998724,0.004048112111484707,0.0033016031734978465,0.005053780051050319,0.01136548393923923,0.0029442637409782457,0.0037942728430869783,0.0067028885007742525,0.0015354143122434316,0.003914403512356525,0.003868114992635605,0.0023167397305699946,0.0031242285928380787,0.004341781510261304,0.005698366979539941,0.001229265605121676,0.0026466044995130723
BOSCHLTD.NS,0.002580782642465987,0.002684950420096835,0.003280873791040995,0.001278163136973037,0.0024751056684357733,0.001616821648253299,0.002495428988295494,0.001789488592331236,0.004317981615381544,0.005560777560917989,0.00150791778808765,0.001657184365510445,0.0017070790380025473,0.0012378700690549565,0.0012542400498104442,0.002233530118365093,0.001569126867888064,0.0009258764607583735,0.002159530915361442,0.0036173561903008913,0.001170601361678119,0.00249061396716962,0.0015995732324521467,0.0007939220395050666,0.002108415602072815,0.0008777076947486072,0.0023749922891724428,5.751036887470224e-07,0.0013542381644493502,0.0019774666277012068,0.0012919075883671227,0.0015623027322368326,0.003349983626532179,0.0013490098220618478,0.001456842226625531,0.0031465993494599986,0.0010230287095234498,0.001444665244587491,0.0017521740232266595,0.001723361922232526,0.0016672221999643575,0.0028927233286046633,0.0024620372520283394,0.0016325395955066819,0.0014421969236233098
BPCL.NS,0.003558269303381547,0.004026902150683278,0.0032208312320458274,0.0021330327793406575,0.0022626566273375713,0.0022318982925936246,0.0022769203521347575,0.003346436211084632,0.004354384535284415,0.00150791778808765,0.008980355475778162,-0.0003465073608578958,0.001345156901464776,-0.0004362691194660529,0.0033776457187542,0.003203141765935425,-0.0002297897833214897,0.0025899752990063297,0.003067475317162903,0.002630058823149503,0.0013856802957585065,0.0017427110084670856,0.0029907085390970677,-0.000813701408497562,0.0010810821871709687,0.001846054063252693,0.0027999636585905054,-0.0008242046951396305,0.0024711696926497336,0.0040129916041512165,0.0012086020891166047,0.003419658783745174,0.004956612825231616,0.0011582272133007726,0.0027291724416852524,0.0029525490349709294,-0.0014959448077400694,0.0007369501079572052,0.0012925108961866713,0.0005576675438470324,0.0001516821471292601,0.0035675274046009114,0.0032659135349393338,0.0004767672471554066,-0.0005296057837432047
CIPLA.NS,0.0006854975938782296,0.0015379630584182941,0.0012255175822344809,7.903837754809085e-05,0.0004482990842666304,0.001316185778259781,0.0008488179044701645,0.0013326147980855941,0.0027822827343165183,0.001657184365510445,-0.0003465073608578958,0.0048169530758783745,0.0006548976662123049,0.0019065115989274507,0.0002495942577920286,0.0015637118573713622,0.001315470126849757,-0.00018869547219795409,0.0005663581931768898,0.0017001881331362163,0.0002526605078162985,0.0003960479511963346,1.650080368453393e-05,0.00037680421076003514,0.000229402159250832,-5.1451477099126074e-05,-0.0003991886801542965,0.001825711124636543,0.0004904759929135732,0.0006121861982573411,0.0008879143249541544,0.0014352915507448991,0.0021814079694355646,-4.2118118953794825e-05,0.0012794017251975967,0.0009319353907860633,0.0029932736570046086,0.0003008041729617257,0.0016209072093761488,0.0013522511215970448,0.0005999335703461902,0.0014140953238088547,0.0013290983243298958,0.0012185760331344683,0.001485083787735229
COALINDIA.NS,0.0006943035844800671,0.0016632403430867663,0.0009801505177538196,5.255445027148993e-05,0.001862423564093101,0.001379172312427643,0.0020878101768026344,0.0004987285395822679,0.0038415984430916258,0.0017070790380025473,0.001345156901464776,0.0006548976662123049,0.004258879588867704,0.00023062512656126552,0.002160466500951132,0.0013494510519168113,0.000834034537789789,0.0010311656070951883,0.0005999522768314281,0.002126261339775549,0.0004000922662571682,0.001464074139043793,0.0007318740990614505,-0.00023831744859642134,0.0007738848756713004,0.0012742096168177797,0.0021626362264653702,3.176351894432233e-05,0.0018568778201137307,0.0007868592741575028,0.0015564762852399202,0.0027257401181076863,0.002823086245186037,0.0011027852865902884,0.0010776974784981758,0.0021567698716522766,-0.0003583711773559869,0.0013417258938909972,0.0013972328810278628,0.0007983070005238468,0.0013673330367629866,0.0017670407544062717,0.002147720685150912,0.0002513299353567025,0.0001601697236463401
DRREDDY.NS,0.0002776763002260681,0.0006821900806851892,0.00041746255217866424,-0.00012115994585804438,0.0005573519961965561,0.0011093966012621235,-0.0006302731896326779,0.0007502847522620678,0.0005934036513184626,0.0012378700690549565,-0.0004362691194660529,0.0019065115989274507,0.00023062512656126552,0.005806479002185345,-0.0010868862027877519,-0.00012177402404715423,0.0006866047842651558,-0.00035645862518874385,-0.00017927377638485704,0.0005495276744442248,-0.0004714693720157619,-0.00012311898907392364,-0.0003040763347062222,0.0009280971608659333,0.0002052745181160323,0.0001835164160338348,-0.00018747130944693903,0.0024419954293722493,-0.001086967192076457,0.00011690993607384147,-0.0002498954323125345,0.000457325191652181,-0.0005754535308800154,-0.0006534604260988532,4.400295220474628e-05,-0.0005755917080307269,0.002798873805047649,-0.00028273544378579397,-0.00020526678100033554,0.0003698219063472145,-0.0002042273158934946,0.0010747283422464973,-0.0005016306383278819,0.0002514657141939019,-0.00015739321792826677
GAIL.NS,0.0019336837159224726,0.001681700974320322,0.0018384153986262526,0.0005092228134378592,0.0018204960026736326,0.0022928649642450626,0.0021241801952181427,0.0011916206641008709,0.0043436803734141095,0.0012542400498104442,0.0033776457187542,0.0002495942577920286,0.002160466500951132,-0.0010868862027877519,0.006041644756345723,0.0018317822297995675,0.00013495471016960453,0.0015475911950964562,0.0018843915073875387,0.002341241429250361,0.0008353030621269299,0.0019809575653676674,0.0016017643565369392,-0.00011891869944979549,0.0009709244896298872,0.0011566406903706044,0.002063823515716259,-0.001378496574042923,0.0021309711229048553,0.002711215429662919,0.0017696941417781327,0.0038577342555618462,0.004320482961269727,0.0010168399587870587,0.002280531480655888,0.002696439709230053,-0.0006604597066113855,0.0019205307716962147,0.0017351838835590958,0.0008356201391432255,0.0017535703906155229,0.0020406794267294227,0.0023414842739496867,0.0008239331005250825,0.0007192367272089564
GRASIM.NS,0.0029743989314920845,0.0030257389906263037,0.0030738418644434703,0.0010732883461320169,0.0018245329629222294,0.0018627428861487754,0.001868703744932829,0.0027226192128315964,0.004619635531737488,0.002233530118365093,0.003203141765935425,0.0015637118573713622,0.0013494510519168113,-0.00012177402404715423,0.0018317822297995675,0.004719119663039152,0.0002532543092133392,0.0017644506731661247,0.002259838991342907,0.0032543480532382196,0.0009261460765186034,0.0016913515918834084,0.0024512841015725604,-0.0003657728169208954,0.0016263376688808728,0.0012647663782519125,0.002100316753994708,-0.00022246804017415133,0.0022055884229120787,0.0025889112624560427,0.0014276108569788116,0.00227096829236259,0.0036654698503930183,0.0009691252132035486,0.002448644741117004,0.002527046826441308,0.0003042397385476882,0.0014732642617594541,0.0032478735345302144,0.001270906497842744,0.001110675846392865,0.0031942790695501616,0.003388215151796912,0.0008625729529224296,0.0014779307800218695
HCLTECH.NS,0.000734069556018492,0.00033525439594481827,0.0008716124188032641,0.00026692094709787064,0.0007664098084553403,0.0006616287176684672,-8.386451164045155e-06,-0.00035698264226859263,0.0008749228251962505,0.001569126867888064,-0.0002297897833214897,0.001315470126849757,0.000834034537789789,0.0006866047842651558,0.00013495471016960453,0.0002532543092133392,0.003500616276474051,3.261016686050259e-05,0.0005976355754510536,0.00029422246840962274,0.0002298239483981857,0.0002225368473256565,0.00036842719900979237,0.0014294179935247253,0.0008956086426364853,-0.00024299603757115288,0.0001227303239330669,0.0010518971687057932,0.0008398367163591353,0.0005897893634087371,0.00014248658752399803,0.0007122285089086704,0.00010619228303927473,0.00021906572694299414,0.0007571837729072025,0.0001503821558124714,0.0010714512530795302,-0.00035394294547029374,-0.0006632988689846231,0.0021961990260468906,0.0015470278664735195,0.0007361198361677948,-0.00044059088982723504,0.00201017122936477,0.00035391920013225664
